Unnamed: 0,Season,Year,Player_name,Rank,Dpoy_titles,Dpoy_votes,First_votes,won_dpoy_last_season,teamates_with_dpoy,Points_won,Max_points,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_100_poss,FG_100_poss,FGA_100_poss,FG%_100_poss,3P_100_poss,3PA_100_poss,3P%_100_poss,2P_100_poss,2PA_100_poss,2P%_100_poss,FT_100_poss,FTA_100_poss,FT%_100_poss,ORB_100_poss,DRB_100_poss,TRB_100_poss,AST_100_poss,STL_100_poss,BLK_100_poss,TOV_100_poss,PF_100_poss,PTS_100_poss,ORtg_100_poss,DRtg_100_poss,MP_advanced,PER_advanced,TS%_advanced,3PAr_advanced,FTr_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc,GP_espn,MPG_espn,ORPM_espn,DRPM_espn,RPM_espn,WINS_espn,poss_raptor,mp_raptor,raptor_offense_raptor,raptor_defense_raptor,raptor_total_raptor,war_total_raptor,war_reg_season_raptor,war_playoffs_raptor,predator_offense_raptor,predator_defense_raptor,predator_total_raptor,pace_impact_raptor,GP_nba,W_nba,L_nba,MIN_nba,DEF RTG_nba,DREB_nba,DREB%_nba,%DREB_nba,STL_nba,STL%_nba,BLK_nba,%BLK_nba,OPP PTS OFF TOV_nba,OPP PTS 2ND CHANCE_nba,OPP PTS FB_nba,OPP PTS PAINT_nba,DEF WS_nba,D-LEBRON_bball
16092,1992-93,1993,Chuck Person,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,28.0,MIN,NBA,SF,78.0,75.0,38.3,6.9,16.0,0.433,1.5,4.3,0.355,5.4,11.7,0.462,0.481,1.4,2.2,0.649,1.3,4.3,5.6,4.4,0.9,0.4,2.8,2.5,16.8,2985.0,9.3,21.4,0.433,2.0,5.7,0.355,7.2,15.7,0.462,1.9,2.9,0.649,1.7,5.7,7.4,5.9,1.1,0.5,3.8,3.4,22.4,97.0,114.0,2985.0,12.2,0.495,0.266,0.135,4.0,13.4,8.7,19.6,1.1,0.6,14.2,22.9,-1.1,1.1,0.0,0.0,-0.1,-2.1,-2.2,-0.2,82.0,19855.0,3043.0,6529.0,0.466,166.0,569.0,0.292,2877.0,5960.0,0.483,1794.0,2247.0,0.798,940.0,2204.0,3144.0,2001.0,649.0,455.0,1422.0,2028.0,8046.0,82.0,19855.0,3323.0,6814.0,0.488,208.0,578.0,0.36,3115.0,6236.0,0.5,1830.0,2413.0,0.758,1122.0,2331.0,3453.0,2144.0,734.0,494.0,1231.0,1875.0,8684.0,19.0,63.0,21.0,61.0,-7.78,0.16,-7.62,103.6,111.8,93.8,0.344,0.087,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.269,Target Center,754593.0,0,0.0,0.0,0.0,0.0,0.0,5900.0,2985.0,-1.013775081,-1.71813247,-2.731907551,0.027553133,0.027553133,0.0,-0.64136779,-1.563959218,-2.205327008,-0.002514865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16093,1992-93,1993,Tim Perry,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,PHI,NBA,PF,81.0,51.0,26.0,3.5,7.6,0.468,0.1,0.6,0.204,3.4,7.0,0.491,0.476,1.8,2.6,0.71,1.9,3.1,5.0,1.6,0.5,1.1,1.5,2.0,9.0,2104.0,6.6,14.2,0.468,0.2,1.1,0.204,6.4,13.1,0.491,3.4,4.8,0.71,3.6,5.9,9.5,2.9,0.9,2.1,2.8,3.7,16.9,103.0,111.0,2104.0,12.0,0.519,0.08,0.338,8.0,13.1,10.5,8.9,0.9,2.5,14.9,16.6,0.7,1.3,2.0,0.046,-1.9,-0.8,-2.7,-0.4,82.0,19930.0,3225.0,7075.0,0.456,330.0,941.0,0.351,2895.0,6134.0,0.472,1776.0,2259.0,0.786,1031.0,2431.0,3462.0,2038.0,672.0,566.0,1362.0,1604.0,8556.0,82.0,19930.0,3666.0,7548.0,0.486,280.0,782.0,0.358,3386.0,6766.0,0.5,1417.0,1878.0,0.755,1258.0,2634.0,3892.0,2406.0,781.0,491.0,1290.0,1790.0,9029.0,26.0,56.0,26.0,56.0,-5.77,0.51,-5.25,104.6,110.4,98.5,0.319,0.133,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,The Spectrum,515284.0,0,0,0.0,0.0,0.0,0.0,4367.0,2104.0,-2.147846793,-1.224783534,-3.372630327,-0.665170955,-0.665170955,0.0,-2.2164786,-1.407993135,-3.624471735,-0.468645989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16094,1992-93,1993,Brad Sellers,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,30.0,MIN,NBA,PF,54.0,4.0,9.9,0.9,2.4,0.377,0.0,0.0,0.0,0.9,2.4,0.38,0.377,0.7,0.7,0.949,0.5,1.0,1.5,0.9,0.1,0.2,0.5,0.7,2.5,533.0,4.7,12.5,0.377,0.0,0.1,0.0,4.7,12.4,0.38,3.6,3.7,0.949,2.6,5.4,8.0,4.4,0.6,1.1,2.6,3.8,13.0,98.0,115.0,533.0,8.4,0.459,0.008,0.3,6.1,12.5,9.4,12.8,0.6,1.3,15.5,14.5,-0.1,0.1,0.0,0.004,-2.5,-1.7,-4.2,-0.3,82.0,19855.0,3043.0,6529.0,0.466,166.0,569.0,0.292,2877.0,5960.0,0.483,1794.0,2247.0,0.798,940.0,2204.0,3144.0,2001.0,649.0,455.0,1422.0,2028.0,8046.0,82.0,19855.0,3323.0,6814.0,0.488,208.0,578.0,0.36,3115.0,6236.0,0.5,1830.0,2413.0,0.758,1122.0,2331.0,3453.0,2144.0,734.0,494.0,1231.0,1875.0,8684.0,19.0,63.0,21.0,61.0,-7.78,0.16,-7.62,103.6,111.8,93.8,0.344,0.087,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.269,Target Center,754593.0,0,0,0.0,0.0,0.0,0.0,1054.0,533.0,-3.963846625,-2.987602726,-6.951449352,-1.13504442,-1.13504442,0.0,-4.435427465,-4.07060649,-8.506033955,-0.641471071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16095,1992-93,1993,Sam Perkins,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,31.0,SEA,NBA,PF,30.0,13.0,25.4,4.6,9.1,0.511,0.6,1.4,0.452,4.0,7.7,0.522,0.546,2.2,2.8,0.795,1.7,3.1,4.8,0.9,0.7,1.0,1.1,2.9,12.1,762.0,9.1,17.8,0.511,1.2,2.8,0.452,7.9,15.1,0.522,4.3,5.4,0.795,3.4,6.1,9.5,1.8,1.3,2.0,2.1,5.6,23.8,121.0,106.0,762.0,16.9,0.588,0.154,0.305,7.8,14.5,11.1,5.3,1.3,2.7,9.4,18.8,1.8,1.0,2.8,0.173,1.7,-0.1,1.6,0.7,82.0,19780.0,3473.0,7140.0,0.486,218.0,610.0,0.357,3255.0,6530.0,0.498,1720.0,2259.0,0.761,1222.0,2254.0,3476.0,1906.0,944.0,409.0,1267.0,1971.0,8884.0,82.0,19780.0,3143.0,6707.0,0.469,272.0,808.0,0.337,2871.0,5899.0,0.487,1746.0,2299.0,0.759,1075.0,2220.0,3295.0,1835.0,655.0,406.0,1516.0,1853.0,8304.0,55.0,27.0,59.0,23.0,7.07,-0.42,6.66,112.3,104.9,96.0,0.316,0.085,0.502,13.5,35.5,0.241,0.489,16.4,67.7,0.26,Seattle Center Coliseum,646589.0,0,0.0,0.0,0.0,0.0,0.0,5946.0,2977.0,1.026652008,-0.602691749,0.423960259,4.964615445,2.771610123,2.193005322,1.075682715,-0.357300598,0.718382116,0.047477133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16096,1992-93,1993,Šarūnas Marčiulionis,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,28.0,GSW,NBA,SF,30.0,8.0,27.9,5.9,10.9,0.543,0.1,0.5,0.2,5.8,10.4,0.559,0.547,5.4,7.1,0.761,1.3,1.9,3.2,3.5,1.7,0.1,2.5,3.1,17.4,836.0,10.3,18.9,0.543,0.2,0.9,0.2,10.1,18.1,0.559,9.3,12.3,0.761,2.3,3.3,5.6,6.1,2.9,0.1,4.4,5.3,30.1,118.0,110.0,836.0,20.4,0.618,0.046,0.649,5.3,7.6,6.5,19.0,2.9,0.1,15.3,24.3,2.3,0.6,3.0,0.17,2.4,0.4,2.8,1.0,82.0,19905.0,3474.0,7212.0,0.482,298.0,852.0,0.35,3176.0,6360.0,0.499,1768.0,2465.0,0.717,1219.0,2384.0,3603.0,2010.0,693.0,383.0,1451.0,2056.0,9014.0,82.0,19905.0,3471.0,7197.0,0.482,272.0,794.0,0.343,3199.0,6403.0,0.5,1881.0,2492.0,0.755,1174.0,2345.0,3519.0,2098.0,824.0,457.0,1350.0,1993.0,9095.0,34.0,48.0,38.0,44.0,-0.99,0.05,-0.94,109.2,110.2,99.5,0.342,0.118,0.502,14.9,34.2,0.245,0.501,14.0,67.0,0.261,Oakland-Alameda County Coliseum Arena,616025.0,0,0,0.0,0.0,0.0,0.0,1753.0,836.0,3.248441983,0.292986642,3.541428625,2.698195439,2.698195439,0.0,3.067317549,0.341206914,3.408524463,0.537588449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16097,1992-93,1993,Tom Chambers,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,33.0,PHO,NBA,PF,73.0,0.0,23.6,4.4,9.8,0.447,0.2,0.4,0.393,4.2,9.4,0.449,0.455,3.3,3.9,0.837,1.3,3.4,4.7,1.4,0.6,0.3,1.3,2.9,12.2,1723.0,8.9,20.0,0.447,0.3,0.8,0.393,8.6,19.2,0.449,6.7,8.0,0.837,2.7,7.0,9.6,2.8,1.2,0.6,2.6,5.9,24.9,111.0,108.0,1723.0,14.7,0.529,0.039,0.402,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,2.6,1.8,4.5,0.124,-1.1,-0.9,-2.1,0.0,82.0,19730.0,3494.0,7093.0,0.493,398.0,1095.0,0.363,3096.0,5998.0,0.516,1912.0,2539.0,0.753,1141.0,2510.0,3651.0,2087.0,752.0,455.0,1359.0,1739.0,9298.0,82.0,19730.0,3500.0,7307.0,0.479,250.0,750.0,0.333,3250.0,6557.0,0.496,1502.0,2078.0,0.723,1118.0,2316.0,3434.0,2107.0,708.0,512.0,1328.0,2041.0,8752.0,62.0,20.0,57.0,25.0,6.66,-0.39,6.27,113.3,106.7,99.8,0.358,0.154,0.521,14.2,33.0,0.27,0.496,13.9,69.2,0.206,America West Arena,779943.0,0.0,0.0,0.0,0.0,0.0,0.0,4359.0,2099.0,-1.472711669,-0.89183923,-2.364550899,0.331054727,1.074253264,-0.743198537,-1.256987167,-0.736109092,-1.993096259,0.216156576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16098,1992-93,1993,Greg Grant,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,26.0,PHI,NBA,PG,72.0,0.0,13.8,1.1,3.1,0.35,0.3,0.9,0.294,0.8,2.1,0.375,0.395,0.3,0.4,0.645,0.3,0.6,0.9,2.9,0.6,0.0,0.8,1.0,2.7,996.0,3.8,10.8,0.35,1.0,3.3,0.294,2.8,7.4,0.375,1.0,1.5,0.645,1.2,2.1,3.3,10.1,2.1,0.0,2.6,3.6,9.5,97.0,114.0,996.0,8.7,0.415,0.309,0.141,2.6,4.7,3.6,28.3,2.1,0.1,18.8,12.2,-0.2,0.4,0.2,0.01,-3.0,-1.0,-4.0,-0.5,82.0,19930.0,3225.0,7075.0,0.456,330.0,941.0,0.351,2895.0,6134.0,0.472,1776.0,2259.0,0.786,1031.0,2431.0,3462.0,2038.0,672.0,566.0,1362.0,1604.0,8556.0,82.0,19930.0,3666.0,7548.0,0.486,280.0,782.0,0.358,3386.0,6766.0,0.5,1417.0,1878.0,0.755,1258.0,2634.0,3892.0,2406.0,781.0,491.0,1290.0,1790.0,9029.0,26.0,56.0,26.0,56.0,-5.77,0.51,-5.25,104.6,110.4,98.5,0.319,0.133,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,The Spectrum,515284.0,0,0,0.0,0.0,0.0,0.0,2067.0,996.0,-1.395860156,-1.572538181,-2.968398337,-0.110846435,-0.110846435,0.0,-1.776495748,-1.663490038,-3.439985785,-0.118857669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16099,1992-93,1993,Donald Hodge,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,DAL,NBA,C,79.0,8.0,16.0,2.0,5.1,0.403,0.0,0.0,,2.0,5.1,0.403,0.403,0.9,1.3,0.683,1.2,2.5,3.7,0.9,0.4,0.5,1.1,2.6,5.0,1267.0,6.1,15.2,0.403,0.0,0.0,,6.1,15.2,0.403,2.7,4.0,0.683,3.5,7.7,11.2,2.9,1.3,1.4,3.4,7.8,15.0,89.0,113.0,1267.0,8.3,0.441,0.0,0.26,7.3,18.8,12.5,8.8,1.3,1.9,16.8,17.2,-1.3,0.5,-0.9,-0.032,-4.8,-1.1,-5.9,-1.3,82.0,19730.0,3164.0,7271.0,0.435,283.0,837.0,0.338,2881.0,6434.0,0.448,1530.0,2171.0,0.705,1234.0,2265.0,3499.0,1683.0,649.0,355.0,1459.0,2302.0,8141.0,82.0,19730.0,3401.0,6783.0,0.501,234.0,653.0,0.358,3167.0,6130.0,0.517,2351.0,3071.0,0.766,1063.0,2740.0,3803.0,2047.0,802.0,520.0,1273.0,1861.0,9387.0,11.0,71.0,10.0,72.0,-15.2,0.52,-14.68,99.5,114.7,99.5,0.299,0.115,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.347,Reunion Arena,554724.0,0,0,0.0,0.0,0.0,0.0,2657.0,1267.0,-5.598656685,-1.650660599,-7.249317284,-2.925965874,-2.925965874,0.0,-5.61277069,-1.453708587,-7.066479277,0.589338102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16100,1992-93,1993,Brian Howard,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,25.0,DAL,NBA,SF,68.0,22.0,19.0,2.7,6.1,0.442,0.0,0.1,0.143,2.7,6.0,0.447,0.443,1.1,1.4,0.766,1.0,2.1,3.1,1.0,0.8,0.5,1.0,3.2,6.5,1295.0,6.8,15.4,0.442,0.0,0.3,0.143,6.8,15.2,0.447,2.7,3.5,0.766,2.5,5.4,7.9,2.5,2.0,1.3,2.5,8.1,16.4,98.0,113.0,1295.0,9.7,0.482,0.017,0.227,5.1,13.4,8.8,7.8,2.0,1.7,13.0,16.5,-0.2,0.5,0.3,0.011,-4.0,-0.3,-4.2,-0.7,82.0,19730.0,3164.0,7271.0,0.435,283.0,837.0,0.338,2881.0,6434.0,0.448,1530.0,2171.0,0.705,1234.0,2265.0,3499.0,1683.0,649.0,355.0,1459.0,2302.0,8141.0,82.0,19730.0,3401.0,6783.0,0.501,234.0,653.0,0.358,3167.0,6130.0,0.517,2351.0,3071.0,0.766,1063.0,2740.0,3803.0,2047.0,802.0,520.0,1273.0,1861.0,9387.0,11.0,71.0,10.0,72.0,-15.2,0.52,-14.68,99.5,114.7,99.5,0.299,0.115,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.347,Reunion Arena,554724.0,0,0,0.0,0.0,0.0,0.0,2715.0,1295.0,-2.828697446,-0.45543325,-3.284130696,-0.355942734,-0.355942734,0.0,-3.348364385,0.009141807,-3.339222578,0.84302628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16101,1992-93,1993,Byron Houston,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,23.0,GSW,NBA,PF,79.0,8.0,16.1,1.8,4.1,0.446,0.0,0.1,0.286,1.8,4.0,0.45,0.449,1.6,2.5,0.665,1.5,2.5,4.0,0.9,0.6,0.5,1.1,3.2,5.3,1274.0,5.5,12.3,0.446,0.1,0.3,0.286,5.4,12.0,0.45,4.9,7.3,0.665,4.5,7.4,11.9,2.6,1.7,1.6,3.3,9.6,15.9,103.0,108.0,1274.0,10.6,0.513,0.022,0.597,10.4,17.2,13.8,7.1,1.7,2.1,17.5,15.9,0.5,1.3,1.8,0.068,-3.8,0.3,-3.5,-0.5,82.0,19905.0,3474.0,7212.0,0.482,298.0,852.0,0.35,3176.0,6360.0,0.499,1768.0,2465.0,0.717,1219.0,2384.0,3603.0,2010.0,693.0,383.0,1451.0,2056.0,9014.0,82.0,19905.0,3471.0,7197.0,0.482,272.0,794.0,0.343,3199.0,6403.0,0.5,1881.0,2492.0,0.755,1174.0,2345.0,3519.0,2098.0,824.0,457.0,1350.0,1993.0,9095.0,34.0,48.0,38.0,44.0,-0.99,0.05,-0.94,109.2,110.2,99.5,0.342,0.118,0.502,14.9,34.2,0.245,0.501,14.0,67.0,0.261,Oakland-Alameda County Coliseum Arena,616025.0,0,0,0.0,0.0,0.0,0.0,2671.0,1274.0,-2.450815511,-0.249489419,-2.700304931,0.032658625,0.032658625,0.0,-2.43657992,0.13892264,-2.297657281,1.082669031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102,1992-93,1993,Robert Horry,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,22.0,HOU,NBA,SF,79.0,79.0,29.5,4.1,8.6,0.474,0.2,0.6,0.255,3.9,8.0,0.49,0.482,1.8,2.5,0.715,1.4,3.5,5.0,2.4,1.0,1.1,2.0,2.7,10.1,2330.0,7.0,14.9,0.474,0.3,1.0,0.255,6.8,13.9,0.49,3.1,4.4,0.715,2.5,6.1,8.6,4.2,1.7,1.8,3.4,4.6,17.5,101.0,105.0,2330.0,12.1,0.52,0.069,0.293,5.8,12.8,9.5,11.9,1.7,2.2,16.8,17.5,0.4,3.2,3.6,0.075,-1.7,1.0,-0.7,0.8,82.0,19780.0,3280.0,6744.0,0.486,387.0,1073.0,0.361,2893.0,5671.0,0.51,1584.0,2090.0,0.758,985.0,2532.0,3517.0,2115.0,682.0,543.0,1295.0,1699.0,8531.0,82.0,19780.0,3255.0,7129.0,0.457,242.0,730.0,0.332,3013.0,6399.0,0.471,1432.0,1877.0,0.763,1167.0,2295.0,3462.0,1965.0,717.0,327.0,1228.0,1793.0,8184.0,55.0,27.0,53.0,29.0,4.23,-0.66,3.57,109.6,105.2,94.4,0.31,0.159,0.515,14.5,30.0,0.235,0.474,13.4,68.5,0.201,The Summit,554210.0,0,0.0,0.0,0.0,0.0,0.0,5353.0,2704.0,-1.377014232,0.93161164,-0.445402592,3.23673426,2.136952354,1.099781906,-1.355401945,0.755206595,-0.600195351,0.010842723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16103,1992-93,1993,Jeff Hornacek,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,29.0,PHI,NBA,PG,79.0,78.0,36.2,7.4,15.7,0.47,1.2,3.2,0.39,6.1,12.5,0.49,0.509,3.2,3.7,0.865,1.1,3.3,4.3,6.9,1.7,0.3,2.8,2.6,19.1,2860.0,9.9,21.1,0.47,1.7,4.2,0.39,8.3,16.9,0.49,4.3,4.9,0.865,1.4,4.4,5.8,9.3,2.2,0.4,3.8,3.5,25.8,110.0,111.0,2860.0,18.2,0.553,0.201,0.233,3.2,9.7,6.5,31.6,2.2,0.4,14.0,23.5,4.5,1.8,6.3,0.106,2.2,-0.5,1.7,2.6,82.0,19930.0,3225.0,7075.0,0.456,330.0,941.0,0.351,2895.0,6134.0,0.472,1776.0,2259.0,0.786,1031.0,2431.0,3462.0,2038.0,672.0,566.0,1362.0,1604.0,8556.0,82.0,19930.0,3666.0,7548.0,0.486,280.0,782.0,0.358,3386.0,6766.0,0.5,1417.0,1878.0,0.755,1258.0,2634.0,3892.0,2406.0,781.0,491.0,1290.0,1790.0,9029.0,26.0,56.0,26.0,56.0,-5.77,0.51,-5.25,104.6,110.4,98.5,0.319,0.133,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,The Spectrum,515284.0,0,0.0,0.0,0.0,0.0,0.0,5936.0,2860.0,2.422595943,-0.522753239,1.899842704,6.771511406,6.771511406,0.0,2.407682258,0.297644834,2.705327092,-0.19354884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16104,1992-93,1993,Vinny Del Negro,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,26.0,SAS,NBA,PG,73.0,31.0,20.9,3.0,5.9,0.507,0.1,0.3,0.25,2.9,5.6,0.522,0.514,1.4,1.6,0.863,0.3,2.0,2.2,4.0,0.6,0.0,1.3,2.0,7.4,1526.0,7.2,14.2,0.507,0.2,0.8,0.25,7.0,13.4,0.522,3.3,3.9,0.863,0.6,4.7,5.4,9.6,1.5,0.0,3.0,4.8,17.9,113.0,109.0,1526.0,13.9,0.564,0.056,0.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,2.2,1.3,3.5,0.111,-0.8,-0.2,-1.0,0.4,82.0,19855.0,3311.0,6762.0,0.49,236.0,692.0,0.341,3075.0,6070.0,0.507,1794.0,2346.0,0.765,919.0,2542.0,3461.0,2012.0,582.0,514.0,1227.0,1844.0,8652.0,82.0,19855.0,3290.0,7177.0,0.458,270.0,747.0,0.361,3020.0,6430.0,0.47,1583.0,2051.0,0.772,1082.0,2388.0,3470.0,1905.0,655.0,373.0,1131.0,1998.0,8433.0,49.0,33.0,48.0,34.0,2.67,-0.46,2.21,109.6,106.8,95.4,0.347,0.102,0.507,13.6,27.8,0.265,0.477,12.3,70.1,0.221,HemisFair Arena,658337.0,0,0.0,0.0,0.0,0.0,0.0,3288.0,1638.0,0.914759727,-1.107083699,-0.192323972,2.14959867,1.829757413,0.319841257,0.404898161,-1.001945848,-0.597047687,-0.061303028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16105,1992-93,1993,Dave Hoppen,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,28.0,NJN,NBA,C,2.0,0.0,5.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0,5.0,1.0,0.0,0.0,,5.0,5.0,1.0,0.0,10.0,0.0,5.0,15.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,105.0,104.0,10.0,9.0,0.532,0.0,2.0,10.9,32.9,21.8,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.089,-4.1,-1.7,-5.8,0.0,82.0,19780.0,3272.0,7084.0,0.462,155.0,488.0,0.318,3117.0,6596.0,0.473,1732.0,2258.0,0.767,1291.0,2506.0,3797.0,1872.0,693.0,526.0,1355.0,1892.0,8431.0,82.0,19780.0,3231.0,6945.0,0.465,201.0,618.0,0.325,3030.0,6327.0,0.479,1665.0,2248.0,0.741,1102.0,2345.0,3447.0,1786.0,780.0,416.0,1304.0,1881.0,8328.0,43.0,39.0,45.0,37.0,1.26,-0.05,1.2,106.5,105.2,96.0,0.319,0.069,0.473,14.4,35.5,0.244,0.48,14.1,69.5,0.24,Brendan Byrne Arena,620416.0,0,0,0.0,0.0,0.0,0.0,20.0,10.0,-3.230053226,-0.352000048,-3.582053274,-0.00432481,-0.00432481,0.0,-3.651846996,0.048636287,-3.603210709,1.838111639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,1992-93,1993,Robert Werdann,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,22.0,DEN,NBA,C,28.0,0.0,5.3,0.6,2.1,0.305,0.0,0.0,0.0,0.6,2.1,0.31,0.305,0.6,1.1,0.548,0.8,1.0,1.9,0.3,0.2,0.1,0.4,1.4,1.9,149.0,5.8,19.0,0.305,0.0,0.3,0.0,5.8,18.7,0.31,5.5,10.0,0.548,7.4,9.4,16.8,2.3,1.9,1.3,3.9,12.3,17.1,85.0,103.0,149.0,7.7,0.365,0.017,0.525,16.2,20.7,18.5,6.5,1.9,1.6,14.2,23.1,-0.3,0.2,-0.1,-0.02,-7.0,-1.5,-8.5,-0.2,82.0,19830.0,3352.0,7282.0,0.46,138.0,454.0,0.304,3214.0,6828.0,0.471,1784.0,2360.0,0.756,1266.0,2564.0,3830.0,1735.0,651.0,565.0,1413.0,2039.0,8626.0,82.0,19830.0,3324.0,7214.0,0.461,222.0,647.0,0.343,3102.0,6567.0,0.472,1899.0,2517.0,0.754,1159.0,2505.0,3664.0,1890.0,750.0,503.0,1340.0,1983.0,8769.0,36.0,46.0,36.0,46.0,-1.74,-0.4,-2.14,104.6,106.3,99.8,0.324,0.062,0.47,14.5,33.6,0.245,0.476,13.9,68.9,0.263,McNichols Sports Arena,586407.0,0,0.0,0.0,0.0,0.0,0.0,313.0,149.0,-6.197657824,0.881252738,-5.316405086,-0.19876948,-0.19876948,0.0,-5.510611884,1.231978258,-4.278633626,1.843229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
